line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-74865825,ORD-8919326,PROD-270700,3,3727.44,100.24,28807.76
LI-84077284,ORD-5728922,PROD-349638,10,788.88,196.87,23227.75
LI-62942585,ORD-8821161,PROD-374138,4,1253.25,106.05,38357.43
LI-38926528,ORD-2496942,PROD-947109,3,2036.53,122.56,23182.29
LI-16365318,ORD-1848790,PROD-413109,3,3333.57,438.13,33045.43
LI-65340028,ORD-3713057,PROD-393374,4,2464.93,387.42,13836.38
LI-22712485,ORD-3448560,PROD-470932,8,1782.69,179.47,38242.74
LI-96701218,ORD-2509685,PROD-868750,8,131.18,280.05,3525.54
LI-53943002,ORD-6345045,PROD-361304,6,613.76,235.81,48768.43
LI-71249009,ORD-6533454,PROD-462637,2,2579.6,427.72,27924.69
LI-51552879,ORD-8353328,PROD-702376,4,3308.07,81.83,9242.63
LI-44492537,ORD-1880872,PROD-923357,6,4444.57,478.45,36923.87
LI-25678751,ORD-8814384,PROD-588912,2,762.93,347.49,35818.28
LI-62877964,ORD-9030263,PROD-136318,7,4978.27,47.65,22691.25
LI-13840452,ORD-2701487,PROD-682601,1,1751.4,340.45,44976.4
LI-42667671,ORD-2409367,PROD-985816,10,1384.03,32.55,5258.4
LI-48682349,ORD-3901193,PROD-803892,7,3683.48,72.68,36960.49
LI-61591364,ORD-7811898,PROD-479541,9,704.34,308.53,24025.93
LI-93942217,ORD-1438072,PROD-816953,10,2404.52,416.79,8829.47
LI-64344618,ORD-1812745,PROD-943353,6,2680.29,388.01,15688.11
LI-44002041,ORD-9132633,PROD-835663,6,2429.6,243.35,34609.5
LI-11106169,ORD-7906023,PROD-244703,6,2502.83,260.62,47653.55
LI-37471031,ORD-7437549,PROD-607996,7,4441.32,475.97,43438.62
LI-56246109,ORD-5758403,PROD-241493,8,2479.24,290.75,26174.9
LI-83587258,ORD-2223148,PROD-366348,6,3750.0,224.88,46522.77
LI-43724331,ORD-7293951,PROD-429493,3,1932.12,141.77,33519.16
LI-40705137,ORD-6877336,PROD-744724,4,1659.89,249.55,31903.53
LI-57685342,ORD-3544512,PROD-742970,9,1977.16,444.24,40818.46
LI-39162756,ORD-3566570,PROD-137527,1,1170.45,228.28,39167.98
LI-21401406,ORD-8533278,PROD-573750,3,388.03,83.18,6193.39
LI-27003209,ORD-4557743,PROD-108831,3,1302.51,393.81,26300.4
LI-85954518,ORD-7102517,PROD-300553,4,557.69,345.66,24455.17
LI-19953987,ORD-6618215,PROD-738310,2,4224.99,230.61,7527.65
LI-52481289,ORD-1247984,PROD-298011,6,1905.08,492.04,21777.36
LI-39210198,ORD-3537397,PROD-478618,8,4241.28,455.64,37628.14
LI-48186217,ORD-6967182,PROD-535559,1,4179.99,14.86,27935.13
LI-49798260,ORD-4635909,PROD-235876,4,2088.26,207.29,15174.93
LI-61973278,ORD-2780669,PROD-247116,10,403.32,446.35,19211.3
LI-68902231,ORD-8511475,PROD-341046,3,3056.94,241.67,10977.94
LI-77555799,ORD-8330564,PROD-233197,4,3085.63,52.5,880.35
LI-44360544,ORD-8763090,PROD-608490,1,2079.37,145.39,17657.98
LI-99074548,ORD-7015804,PROD-451639,5,205.43,123.44,10755.93
LI-38661941,ORD-4792904,PROD-699385,2,2457.48,61.82,14045.78
LI-87014983,ORD-1057186,PROD-667627,10,1666.1,207.4,36382.52
LI-99864767,ORD-1633141,PROD-876222,4,293.27,299.7,13667.46
LI-78808114,ORD-6358304,PROD-475533,4,4609.32,236.42,44825.79
LI-83674091,ORD-2376038,PROD-293970,10,4117.53,173.45,45357.37
LI-38355373,ORD-1879505,PROD-155946,5,1341.36,294.79,40393.84
LI-29538388,ORD-7386527,PROD-383330,8,4447.02,98.43,41982.1
LI-11241401,ORD-2682237,PROD-686843,7,2017.47,191.88,4527.56
LI-20034643,ORD-4840910,PROD-719516,4,2380.14,360.09,2695.82
LI-16034691,ORD-3986510,PROD-803697,6,2329.79,220.39,40304.84
LI-32654867,ORD-5754938,PROD-991429,8,967.29,253.82,46230.31
LI-17145550,ORD-3726131,PROD-874717,1,3127.27,293.45,10927.47
LI-78238871,ORD-5114967,PROD-916313,9,2064.66,84.64,17129.49
LI-38620659,ORD-6678788,PROD-889188,6,3820.11,444.14,23443.94
LI-49381615,ORD-4106620,PROD-858783,6,4326.43,133.98,44934.46
LI-18661073,ORD-5915384,PROD-263970,4,792.6,146.12,27074.41
LI-69257574,ORD-5792258,PROD-158436,9,866.79,37.01,36603.04
LI-21541265,ORD-3798384,PROD-233905,7,2077.6,320.08,397.52
LI-28105312,ORD-7111908,PROD-379885,10,383.48,195.97,26617.71
LI-65014793,ORD-4935069,PROD-168952,8,543.14,73.4,20776.81
LI-92374681,ORD-1541253,PROD-620831,4,2986.25,378.96,48541.27
LI-32462173,ORD-4957528,PROD-624281,9,3408.04,435.14,35349.29
LI-69231144,ORD-8815355,PROD-432979,8,1661.81,483.08,20439.24
LI-95690116,ORD-7665926,PROD-575443,5,4851.33,457.99,40122.98
LI-68284566,ORD-2779194,PROD-655554,5,4205.45,486.1,3484.67
LI-40461984,ORD-3188462,PROD-253981,1,4964.4,310.51,44097.64
LI-64143129,ORD-9256317,PROD-146290,8,539.8,311.39,17742.08
LI-59180423,ORD-7603385,PROD-509726,10,1938.26,315.69,14829.28
LI-68648224,ORD-7570165,PROD-105946,7,1454.16,438.89,28928.48
LI-43454407,ORD-9239469,PROD-804199,6,671.38,198.42,7741.96
LI-62916428,ORD-6455598,PROD-354428,5,1322.97,299.82,24726.95
LI-69825594,ORD-2521825,PROD-339463,10,3654.87,475.86,17418.2
LI-60935599,ORD-6489897,PROD-277633,1,1312.58,188.22,14711.47
LI-36266099,ORD-6707851,PROD-389087,4,4288.55,416.76,36629.34
LI-32113955,ORD-1417701,PROD-348540,2,4390.65,241.03,48665.88
LI-67027076,ORD-8895494,PROD-787216,8,1899.89,137.89,1774.04
LI-55294142,ORD-7528803,PROD-450229,6,3906.66,64.42,44593.74
LI-49738871,ORD-9228343,PROD-775102,10,2299.57,162.05,42876.38
LI-67206379,ORD-7447165,PROD-135174,10,4534.89,415.07,29597.5
LI-63498604,ORD-8574782,PROD-618757,1,98.48,101.67,10216.78
LI-62653383,ORD-4287336,PROD-197931,5,1490.74,148.34,6403.79
LI-39901379,ORD-2100062,PROD-144379,10,1848.17,258.64,40105.0
LI-66559893,ORD-2618223,PROD-702750,3,885.12,28.08,36077.12
LI-48213052,ORD-7843250,PROD-792164,10,2638.75,161.54,47260.75
LI-44845889,ORD-4243160,PROD-544332,1,546.56,295.09,44807.6
LI-41002998,ORD-3818280,PROD-665976,7,2688.71,144.36,20087.87
LI-43354328,ORD-8282369,PROD-235363,8,1912.42,2.05,22811.04
LI-85394042,ORD-3850326,PROD-849557,4,35.34,51.07,16448.66
LI-70875697,ORD-9310511,PROD-359355,2,1478.33,423.74,7034.2
LI-29920451,ORD-7967176,PROD-176558,3,180.49,143.18,6073.38
LI-83141577,ORD-1779875,PROD-689848,7,178.08,149.36,41988.59
LI-62092696,ORD-6844375,PROD-789302,8,3527.97,77.66,30935.67
LI-11633953,ORD-8277753,PROD-147849,1,25.13,392.1,3528.3
LI-83264501,ORD-7578819,PROD-519352,8,45.46,276.19,29419.16
LI-96070116,ORD-5662335,PROD-926875,2,2376.11,380.6,45696.42
LI-49347375,ORD-3529135,PROD-883013,1,517.75,91.4,49449.16
LI-92742362,ORD-6489706,PROD-755069,5,946.19,406.0,33348.52
LI-21830293,ORD-6417199,PROD-265004,10,4888.88,259.91,21219.23
LI-60851966,ORD-6419744,PROD-364334,6,164.17,259.09,41534.87
LI-39029637,ORD-7054437,PROD-506100,9,974.61,416.97,39942.56
LI-94442521,ORD-2189797,PROD-332171,10,1327.05,496.33,32844.72
LI-42334384,ORD-9800717,PROD-476004,6,1785.66,151.25,27206.05
LI-79342305,ORD-2311327,PROD-233662,1,574.91,222.39,6252.17
LI-92921830,ORD-7161008,PROD-621636,1,2646.64,78.92,23723.84
LI-36087615,ORD-9097295,PROD-583703,6,4238.17,241.98,27933.55
LI-44017206,ORD-9222054,PROD-857661,10,1817.72,415.89,18282.93
LI-90109846,ORD-7000984,PROD-458775,7,642.54,43.42,47715.97
LI-76048900,ORD-6021615,PROD-233400,10,3619.88,273.74,38756.5
LI-63545333,ORD-4641693,PROD-129817,2,342.57,192.59,6225.79
LI-93719649,ORD-6684139,PROD-778774,5,4847.31,345.83,13705.64
LI-39991445,ORD-1576424,PROD-605756,5,1806.69,494.67,25727.26
LI-48156345,ORD-6110168,PROD-226828,1,1105.15,438.29,13070.24
LI-41395972,ORD-9767756,PROD-433876,6,4906.2,94.15,38002.3
LI-80193272,ORD-1551426,PROD-906642,10,157.63,382.61,26879.64
LI-35508414,ORD-8756054,PROD-731786,6,2803.96,297.91,37342.86
LI-83467690,ORD-3225570,PROD-316118,10,4866.81,122.91,45527.73
LI-12998806,ORD-5216224,PROD-676207,7,2741.2,137.57,6830.0
LI-60387108,ORD-6922688,PROD-653952,3,3887.37,133.01,6783.87
LI-88348534,ORD-7321154,PROD-987854,7,2440.72,471.89,29920.43
LI-74112904,ORD-6078044,PROD-855535,6,4175.04,248.14,25843.89
LI-93916720,ORD-1690834,PROD-818533,3,2445.17,423.43,18786.87
LI-19157594,ORD-2072423,PROD-989196,8,4428.83,474.64,40939.04
LI-39194101,ORD-3242204,PROD-639952,6,154.16,455.65,7848.36
LI-43470306,ORD-1017091,PROD-232208,5,3913.57,255.48,3821.76
LI-71266837,ORD-7527535,PROD-388246,10,3700.01,209.97,31914.19
LI-86965842,ORD-7193933,PROD-232724,10,541.93,460.02,26300.04
LI-20599259,ORD-4630343,PROD-712348,7,2888.35,249.85,46590.98
LI-64314843,ORD-5248152,PROD-812441,3,2277.73,39.97,37053.62
LI-47921816,ORD-7957672,PROD-942951,8,3520.45,55.55,34185.71
LI-29151906,ORD-6310211,PROD-144990,9,1411.52,48.52,28235.19
LI-44955161,ORD-4267143,PROD-485576,3,888.92,345.52,4634.55
LI-71925127,ORD-5640104,PROD-176570,4,1252.12,49.38,22844.7
LI-92487431,ORD-3643521,PROD-476934,9,1553.76,391.76,17546.85
LI-75968478,ORD-3598688,PROD-979835,4,3563.08,299.76,35907.39
LI-66940054,ORD-5731048,PROD-967231,4,3870.2,235.61,2747.42
LI-53227170,ORD-8935907,PROD-732861,4,1280.05,56.63,20617.39
LI-34674532,ORD-7077943,PROD-930363,5,505.11,54.89,45308.14
LI-71652692,ORD-8121210,PROD-379177,9,2490.5,207.34,13853.44
LI-47090245,ORD-5867883,PROD-958876,7,4569.44,219.94,40079.1
LI-77356923,ORD-4222496,PROD-137407,6,2651.8,35.36,48831.39
LI-70922367,ORD-7748152,PROD-164175,2,1490.97,140.97,23484.79
LI-92859782,ORD-2759712,PROD-204577,4,362.82,449.36,3614.45
LI-79615543,ORD-5821553,PROD-975493,8,4114.93,178.03,8406.13
LI-70686650,ORD-5790573,PROD-102909,10,2334.23,101.96,16448.21
LI-94884504,ORD-5109722,PROD-402072,3,2618.67,458.85,35599.31
LI-86634303,ORD-2213437,PROD-282863,5,3347.77,224.64,38752.2
LI-93770005,ORD-5729058,PROD-515930,9,1908.84,37.78,11257.26
LI-67943700,ORD-8237587,PROD-344015,6,3562.59,243.89,42092.68
LI-37628181,ORD-1473160,PROD-969281,4,4307.69,292.2,36443.78
LI-40370626,ORD-1470284,PROD-431305,10,305.33,204.75,16114.12
LI-64450054,ORD-2851121,PROD-394028,4,3964.27,76.64,26586.89
LI-32084585,ORD-1084932,PROD-798505,5,1103.17,278.58,1841.57
LI-38340249,ORD-4829716,PROD-102730,6,4892.12,348.81,34061.54
LI-68228329,ORD-5196693,PROD-834269,8,1030.75,244.23,36086.0
LI-91802594,ORD-8687353,PROD-614377,8,577.78,94.33,3626.22
LI-70139994,ORD-2810579,PROD-462102,10,3600.0,59.68,48424.47
LI-17167369,ORD-3987576,PROD-962511,3,3922.18,448.28,12980.13
LI-69110200,ORD-5506182,PROD-701803,9,2148.77,41.64,37175.64
LI-32421388,ORD-2662797,PROD-740246,2,1280.08,306.82,13374.29
LI-82456535,ORD-2394359,PROD-753358,3,4134.08,256.31,26971.26
LI-97275584,ORD-3690605,PROD-833889,5,4568.46,214.92,27487.22
LI-30155082,ORD-2871006,PROD-451628,3,1904.06,314.85,31208.47
LI-40218936,ORD-6600851,PROD-974835,8,1006.26,267.8,13456.12
LI-44450141,ORD-1830404,PROD-718482,7,1810.97,164.29,817.65
LI-51428573,ORD-9304493,PROD-666478,2,1236.92,37.54,37810.19
LI-27675389,ORD-3219417,PROD-461339,5,4495.56,378.63,32392.81
LI-65962561,ORD-1206650,PROD-583198,10,137.35,3.46,46329.44
LI-45200810,ORD-6670271,PROD-356582,7,460.93,405.24,10370.76
LI-20640968,ORD-2136550,PROD-450555,2,4327.43,230.39,10264.43
LI-44469962,ORD-3409694,PROD-873628,9,3997.05,387.94,2731.47
LI-36001000,ORD-3581857,PROD-566383,6,4672.3,459.97,4800.16
LI-69779172,ORD-3578849,PROD-926498,10,3470.34,38.83,15829.19
LI-29137217,ORD-5212078,PROD-721243,4,4482.24,125.12,31258.98
LI-45990002,ORD-1645737,PROD-369218,3,3907.51,468.99,19491.35
LI-84554935,ORD-1181285,PROD-767469,5,1721.21,303.14,49944.17
LI-43980405,ORD-6653285,PROD-681799,3,2386.8,306.62,45093.26
LI-81124888,ORD-7375955,PROD-720817,9,4206.55,367.55,49807.46
LI-11677978,ORD-8652763,PROD-693964,1,2409.75,183.16,31007.15
LI-93895953,ORD-2544008,PROD-893966,6,1311.53,445.59,41884.19
LI-18686650,ORD-8959881,PROD-183649,1,2253.48,173.79,45183.93
LI-35161372,ORD-8754811,PROD-478977,1,4331.9,271.17,24715.35
LI-70722502,ORD-5147847,PROD-847736,5,1098.7,285.27,37251.38
LI-67996055,ORD-5595607,PROD-718592,6,2481.03,131.81,21330.27
LI-40705516,ORD-8287637,PROD-646571,2,1319.69,241.59,16052.36
LI-75488348,ORD-7646734,PROD-986408,2,2647.0,490.69,17746.18
LI-78939012,ORD-6699883,PROD-699866,3,172.78,293.58,30794.71
LI-53528079,ORD-3351822,PROD-968189,1,1488.47,200.9,40046.29
LI-47492785,ORD-7524939,PROD-991184,2,2030.21,411.34,42999.51
LI-67337657,ORD-8580784,PROD-502004,6,2036.53,360.24,42133.53
LI-73951652,ORD-9906751,PROD-414427,4,3861.52,449.43,34609.88
LI-83259570,ORD-5793523,PROD-406416,5,731.96,388.9,22692.91
LI-15035447,ORD-2121745,PROD-611169,6,1246.37,460.64,15649.54
LI-28260559,ORD-5853012,PROD-485793,2,3525.12,202.97,35369.76
LI-85459155,ORD-3651343,PROD-225687,10,1144.24,179.48,26467.4
LI-93572166,ORD-9305172,PROD-507616,4,4236.28,192.79,9554.58
LI-18776905,ORD-1727806,PROD-804197,8,958.81,204.84,4326.69
LI-73941890,ORD-5806726,PROD-412312,3,346.39,33.57,31848.56
LI-78708721,ORD-9790696,PROD-925680,2,2939.36,117.76,48937.78
LI-33134134,ORD-3761726,PROD-348490,6,2742.39,198.18,22553.65
LI-38308987,ORD-4011266,PROD-898323,5,1394.9,131.51,38752.3
LI-17576780,ORD-1591653,PROD-968283,4,4249.93,52.74,37772.8
LI-57119501,ORD-2776076,PROD-553220,4,1488.4,113.17,11062.72
LI-69971290,ORD-8888614,PROD-419081,1,1493.33,403.47,21371.72
LI-10843484,ORD-9670992,PROD-661055,7,3919.66,468.84,14348.62
LI-43035433,ORD-6115342,PROD-552922,9,577.09,263.58,40092.06
LI-54725722,ORD-2610930,PROD-818114,5,3664.74,77.77,42072.78
LI-35839025,ORD-8390024,PROD-288358,4,4230.58,361.48,5516.61
LI-47648179,ORD-2410117,PROD-889999,7,867.59,313.13,6401.48
LI-92203395,ORD-9654870,PROD-658411,6,3554.16,359.0,23206.65
LI-11162522,ORD-4218417,PROD-346364,8,333.05,36.7,30161.91
LI-89822162,ORD-6514646,PROD-941128,10,2908.23,336.81,36837.22
LI-40887218,ORD-8774095,PROD-445597,1,496.73,254.56,20091.61
LI-79048030,ORD-6446542,PROD-105297,6,915.16,385.7,16295.56
LI-18409014,ORD-2552196,PROD-332135,7,3603.89,491.81,41384.19
LI-98348295,ORD-4715409,PROD-330126,5,1954.09,376.78,31975.86
LI-50095535,ORD-9223361,PROD-175720,9,1261.32,433.67,34994.21
LI-74474264,ORD-6279254,PROD-346302,5,3646.45,89.88,39149.53
LI-33938596,ORD-7833908,PROD-202177,5,1982.64,8.62,42449.26
LI-49804565,ORD-9061413,PROD-470103,1,3221.14,395.43,20713.14
LI-36213454,ORD-7652040,PROD-926488,3,4785.2,373.36,40013.47
LI-51392383,ORD-6730411,PROD-173799,9,2560.78,42.0,5734.66
LI-85415010,ORD-7057395,PROD-663387,9,4075.71,377.26,5314.66
LI-63609180,ORD-5613746,PROD-433047,7,4891.65,309.0,27437.19
LI-26023694,ORD-4750393,PROD-217283,1,4594.36,156.36,38265.12
LI-70986486,ORD-2185293,PROD-407545,5,3875.78,416.65,29386.44
LI-26431916,ORD-9665326,PROD-895789,9,359.32,436.45,4727.73
LI-24541219,ORD-5171694,PROD-323814,6,458.79,278.76,16145.38
LI-74620020,ORD-8929597,PROD-929678,9,4251.66,366.03,45885.19
LI-90314343,ORD-2740037,PROD-223533,7,1207.12,69.1,43021.48
LI-50993185,ORD-1705593,PROD-701409,3,4265.22,31.37,7780.83
LI-22483745,ORD-7511895,PROD-922227,6,4862.83,135.33,39098.01
LI-91787255,ORD-1574919,PROD-806929,1,732.29,253.2,30395.21
LI-93688870,ORD-7841634,PROD-104230,7,1208.22,210.25,23958.42
LI-85790351,ORD-2648911,PROD-733598,5,3040.55,146.55,18824.24
LI-67172015,ORD-9970993,PROD-500912,3,457.1,410.19,44563.44
LI-87270797,ORD-8517077,PROD-696070,6,1786.28,217.62,2856.22
LI-11357330,ORD-2774268,PROD-751640,1,3044.68,400.32,27583.48
LI-32420602,ORD-7766628,PROD-183186,8,1269.52,319.49,39729.53
LI-21866632,ORD-3386627,PROD-128269,3,2455.93,36.59,37199.02
LI-45824208,ORD-1540045,PROD-270585,2,3802.99,132.27,45009.26
LI-76193257,ORD-8860966,PROD-269525,10,3287.9,29.83,33902.93
LI-98941776,ORD-4036119,PROD-158950,2,4171.09,3.82,21967.98
LI-46065186,ORD-2261747,PROD-733029,3,648.6,94.45,4631.35
LI-67454740,ORD-4936466,PROD-690028,5,294.8,147.65,33022.62
LI-39240521,ORD-6115962,PROD-419495,4,3875.07,290.78,1005.92
LI-63972424,ORD-3747654,PROD-479438,7,4611.76,43.08,10309.58
LI-74507479,ORD-8520523,PROD-153746,4,4445.59,207.19,34949.63
LI-39107447,ORD-2945458,PROD-918564,9,4315.09,312.12,25136.97
LI-80488183,ORD-2463730,PROD-862698,8,1136.39,288.56,25609.65
LI-28834190,ORD-3072015,PROD-734048,2,3706.4,66.78,21437.58
LI-50046733,ORD-6408301,PROD-908817,3,4047.18,488.06,10424.16
LI-91971933,ORD-6428422,PROD-638790,3,4030.14,207.28,1915.8
LI-16226179,ORD-1143209,PROD-677216,2,2852.4,457.99,49089.11
LI-31602858,ORD-2459737,PROD-587218,3,4486.9,109.02,20680.94
LI-90518268,ORD-6932368,PROD-933661,8,3203.43,386.99,16071.24
LI-20959849,ORD-4920328,PROD-215924,4,4471.76,482.86,45798.49
LI-10074615,ORD-7333702,PROD-674136,4,985.45,188.99,34656.37
LI-39761295,ORD-8256051,PROD-984561,3,3126.61,388.56,33076.16
LI-99213905,ORD-3289986,PROD-913238,10,1394.34,185.32,45293.33
LI-55138098,ORD-3771645,PROD-917833,9,2622.04,126.78,44208.74
LI-37859898,ORD-4380886,PROD-448828,2,4208.55,215.51,26080.92
LI-72479939,ORD-4704532,PROD-248740,4,4886.64,54.68,41036.92
LI-77050152,ORD-7315401,PROD-913660,3,3965.19,446.11,4510.54
LI-37343217,ORD-8405797,PROD-208854,9,105.09,374.25,4237.88
LI-17431153,ORD-9457359,PROD-937854,2,4118.69,125.33,1175.5
LI-28929250,ORD-7679557,PROD-265852,7,500.76,439.15,2581.76
LI-91759051,ORD-6036843,PROD-968296,9,1908.88,30.58,24185.44
LI-79996829,ORD-2516657,PROD-625435,1,1047.52,235.82,32649.76
LI-82522812,ORD-3008769,PROD-433048,7,707.08,102.8,11435.23
LI-19663039,ORD-7585281,PROD-648817,10,4539.09,237.54,22688.24
LI-33859265,ORD-5605567,PROD-753341,3,1597.39,207.04,31427.53
LI-99215900,ORD-9071260,PROD-307630,2,2124.92,173.56,23270.27
LI-27192395,ORD-1803402,PROD-537278,2,3943.4,264.45,29193.51
LI-33279360,ORD-7363915,PROD-915209,5,3656.41,389.23,14595.05
LI-79546754,ORD-5320347,PROD-499675,6,2665.27,117.72,39972.42
LI-68079255,ORD-8136187,PROD-493112,3,4241.28,281.09,22704.37
LI-56367736,ORD-3257189,PROD-820123,9,2263.61,287.73,41712.85
LI-39146092,ORD-8813445,PROD-662054,7,1900.83,16.47,33416.86
LI-38770413,ORD-9132948,PROD-983364,6,4084.9,246.42,28148.43
LI-71558663,ORD-6078864,PROD-817941,8,2474.43,184.88,3857.46
LI-99032488,ORD-9336728,PROD-746163,4,1356.39,419.42,13034.56
LI-77054603,ORD-8309668,PROD-362485,3,4245.88,291.45,47396.91
LI-96499605,ORD-9927558,PROD-737344,4,3707.61,324.17,268.32
LI-65537469,ORD-4592803,PROD-254404,3,117.94,386.22,31321.18
LI-40618212,ORD-5589789,PROD-507281,9,889.4,301.21,43067.18
LI-95592515,ORD-7612135,PROD-106177,8,139.14,78.57,7573.08
LI-50911527,ORD-9043249,PROD-796705,8,4286.17,305.87,12455.82
LI-54667624,ORD-7032627,PROD-988295,7,997.69,319.55,43870.59
LI-36129679,ORD-6118759,PROD-182520,3,3693.85,110.36,26776.63
LI-49742713,ORD-3458762,PROD-644338,3,2198.74,351.84,37166.53
LI-64644166,ORD-4119446,PROD-340439,9,4085.61,67.54,35425.07
LI-36060044,ORD-3905984,PROD-551709,10,3250.79,239.95,22165.77
LI-26844399,ORD-4600484,PROD-264229,1,3852.03,281.04,46487.16
LI-61309586,ORD-3292886,PROD-211634,9,556.92,97.19,12090.04
LI-21702634,ORD-7755330,PROD-296464,9,1984.57,463.3,4891.13
LI-97060639,ORD-4415092,PROD-924401,1,3949.99,227.4,13384.98
LI-22889505,ORD-6215208,PROD-152327,5,4021.39,499.08,43110.36
LI-24783654,ORD-4059392,PROD-434157,3,4006.96,462.24,26045.29
LI-99265652,ORD-4184054,PROD-492516,3,2699.35,80.42,43197.79
LI-82371442,ORD-5747262,PROD-400621,1,1166.96,314.21,7425.91
LI-88621590,ORD-2967749,PROD-736268,10,2626.68,91.6,9232.89
LI-15739166,ORD-8129591,PROD-121838,2,3181.41,392.45,3789.08
LI-89909771,ORD-8922499,PROD-463690,4,4822.59,11.34,46261.66
LI-12669042,ORD-9012324,PROD-258340,4,1568.79,177.75,6158.91
LI-83567420,ORD-1129754,PROD-846151,8,2726.47,145.25,15167.35
LI-82437056,ORD-1078974,PROD-734661,6,1587.42,178.53,22373.38
LI-37368244,ORD-3761156,PROD-200170,2,2480.47,234.93,37614.05
LI-94271697,ORD-3254111,PROD-414526,3,3084.47,371.97,36646.25
LI-68223543,ORD-1681823,PROD-797030,5,4089.72,77.88,36514.08
LI-82804013,ORD-2850186,PROD-775741,10,516.1,408.53,39714.22
LI-18043540,ORD-5088018,PROD-389603,10,320.2,128.25,654.09
LI-54616254,ORD-5162208,PROD-602223,10,318.08,219.07,21607.6
LI-78022564,ORD-7115309,PROD-487579,6,2452.73,44.3,36669.33
LI-99308241,ORD-1730742,PROD-451801,1,3811.09,241.85,3847.11
LI-23357765,ORD-5615645,PROD-478480,8,4246.05,116.55,5526.5
LI-78413164,ORD-7758557,PROD-949686,7,2539.18,318.13,8147.39
LI-49262153,ORD-2306059,PROD-841141,1,4533.72,456.35,4178.91
LI-66353343,ORD-1196044,PROD-907153,6,2834.35,463.85,30850.72
LI-75615122,ORD-9275552,PROD-552026,2,2981.72,195.68,11298.98
LI-77320362,ORD-7591567,PROD-735611,4,3515.27,142.93,593.02
LI-51424213,ORD-7074350,PROD-627446,2,4213.98,418.59,26940.33
LI-70622116,ORD-4685882,PROD-524554,3,4021.79,180.57,29868.95
LI-16967495,ORD-6227252,PROD-949275,8,3543.31,98.76,33407.08
LI-41006875,ORD-2168700,PROD-452165,3,1773.64,198.28,37594.23
LI-69375093,ORD-9395847,PROD-435005,3,2745.1,403.39,22292.85
LI-46481193,ORD-2538550,PROD-938990,10,3859.44,464.33,37591.69
LI-98622815,ORD-4125657,PROD-575107,10,1831.12,267.62,35462.49
LI-98592042,ORD-7680008,PROD-115903,5,3242.57,197.82,8275.62
LI-87568420,ORD-1954218,PROD-977048,5,4849.73,128.32,17333.21
LI-89664912,ORD-6798849,PROD-569296,8,3877.44,281.51,37177.21
LI-96313980,ORD-4345242,PROD-202699,2,4948.06,372.34,2315.79
LI-39951040,ORD-2519231,PROD-844046,2,4537.31,12.93,20430.62
LI-30898591,ORD-4836881,PROD-393899,10,69.46,308.07,2327.45
LI-38242447,ORD-5471641,PROD-493112,5,3632.22,292.08,3761.44
LI-91105214,ORD-1933800,PROD-657020,3,547.32,328.43,35797.81
LI-22817670,ORD-1578380,PROD-321648,3,979.62,20.23,33306.34
